Country,Region/Island,Area,Type,Business Name,City/Island,Address,Website,Phone,Email,TripAdvisor URL,TA_Bubbles(5=Excellent),TA_Review_Count,Google_Stars_FirstParty,Google_Stars_Source_URL,Notes/Tags,Status,Last Checked (UTC),Contact_Source_URL
Indonesia,Bali – Amed/Tulamben,Tulamben,Operator (Scuba Charter),Tulamben Dive Center,Tulamben,,https://tulambendive.com/,,,,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Bali – Amed/Tulamben,Tulamben,Dive Shop,Dive Concepts – Tulamben,Tulamben,,https://diveconcepts.com/tulamben,,,,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Bali – Amed/Tulamben,Amed,Dive Shop,Dive Concepts – Amed,Amed,,https://diveconcepts.com/amed,,,,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,North Sulawesi – Manado/Bunaken,Manado,Operator (Scuba Charter),LumbaLumba Diving Manado,Manado,,https://www.lumbalumbadiving.com/,,,https://www.tripadvisor.co.nz/Hotel_Review-g680020-d1218569-Reviews-NAD_Lembeh_Resort-Bitung_North_Sulawesi_Sulawesi.html,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,North Sulawesi – Bunaken,Bunaken,Operator (Scuba Charter),Bastianos Dive Resort – Bunaken (Dive Center),Bunaken,,https://www.bastianos.com/bunaken/,,,,,,,,Resort dive center,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,North Sulawesi – Lembeh Strait,Lembeh,Operator (Scuba Charter),Bastianos Dive Resort – Lembeh (Dive Center),Lembeh,,https://www.bastianos.com/lembeh/,,,,,,,,Resort dive center,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,North Sulawesi – Bunaken,Bunaken,Operator (Scuba Charter),Cha Cha Nature Resort (Dive Center),Bunaken,,https://chacha-bunaken.com/,,,,,,,,Resort dive center,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,West Papua – Raja Ampat,Waigeo,Operator (Scuba Charter),Papua Explorers (Dive Center),Waigeo,,https://www.papuaexplorers.com/,,,,,,,,Resort dive center,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,West Papua – Raja Ampat,Yeben/Cove area,Operator (Scuba Charter),Cove Eco Resort (Dive Center),Yeben/Cove area,,https://www.coveecoresort.com/,,,,,,,,Resort dive center,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Central Sulawesi – Togian Islands,Una Una,Operator (Scuba Charter),Sanctum Una Una (Dive Resort),Una Una,,https://sanctumdiveindonesia.com/una-una/,,,,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Liveaboards – Indonesia (nationwide),Multiple (Komodo/Raja/Banda),Liveaboard,Seven Seas Indonesia,Multiple (Komodo/Raja/Banda),,https://thesevenseas.net/,,,https://www.tripadvisor.com/Attraction_Review-g294226-d11845632-Reviews-The_Seven_Seas_Indonesia-Bali.html,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Liveaboards – Indonesia (nationwide),Multiple (Raja/Banda/Komodo),Liveaboard,Sea Safari Cruises (Sea Safari VII etc.),Multiple (Raja/Banda/Komodo),,https://www.seasafaricruises.com/,,,https://www.tripadvisor.com/Attraction_Review-g297694-d15568371-Reviews-Sea_Safari_Cruises-Bali.html,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Liveaboards – Indonesia (nationwide),Multiple (Raja/Banda/Komodo),Liveaboard,Pindito Liveaboard,Multiple (Raja/Banda/Komodo),,https://www.pindito.com/,,,https://www.tripadvisor.com/Attraction_Review-g469404-d12282000-Reviews-Pindito_Liveaboard-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Liveaboards – Indonesia (nationwide),Multiple (Raja/Banda/Komodo),Liveaboard,Wisesa Liveaboard,Multiple (Raja/Banda/Komodo),,https://wisesa-liveaboard.com/,,,https://www.tripadvisor.com/Attraction_Review-g469404-d8483143-Reviews-Wisesa_Liveaboard-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Liveaboards – Indonesia (nationwide),Multiple (Raja/Banda/Komodo),Liveaboard,Calico Jack Liveaboard,Multiple (Raja/Banda/Komodo),,https://www.calicojackcharters.com/,,,https://www.tripadvisor.com/Attraction_Review-g294226-d13803951-Reviews-Calico_Jack_Charters-Bali.html,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Liveaboards – Indonesia (nationwide),Multiple (Raja/Banda/Komodo),Liveaboard,El Aleph Yacht (scuba charters),Multiple (Raja/Banda/Komodo),,https://www.elaleph.com/,,,https://www.tripadvisor.com/Attraction_Review-g294226-d7092925-Reviews-El_Aleph-Yogyakarta_Region_Java.html,,,,,Private charter capable of scuba,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
Indonesia,Liveaboards – Indonesia (nationwide),Multiple (Raja/Banda/Komodo),Liveaboard,Euphoria Liveaboard,Multiple (Raja/Banda/Komodo),,https://www.euphoria-liveaboard.com/,,,https://www.tripadvisor.com/Attraction_Review-g608487-d12867414-Reviews-Euphoria_Liveaboard-Indonesia.html,,,,,,Indonesia Wave 5 Add,2025-08-14 02:29:14 UTC,
